SMILES,Most Basic,Most Acidic,Mass Solubility pH 1,Mass Solubility pH 2,Mass Solubility pH 3,Mass Solubility pH 4,Mass Solubility pH 5,Mass Solubility pH 6,Mass Solubility pH 7,Mass Solubility pH 8,Mass Solubility pH 9,Mass Solubility pH 10,LogD pH 1,LogD pH 2,LogD pH 3,LogD pH 4,LogD pH 5,LogD pH 6,LogD pH 7,LogD pH 8,LogD pH 9,LogD pH 10,Water Solubility,Caco-2 permeable,Melting Point (°C),Boiling Point (°C),Bioavailability,Bi Basic,Bi Acidic
CN[S]#CNCO,1.12,13.45,918.0,768.0,753.0,751.0,751.0,751.0,751.0,751.0,752.0,756.0,-1.01,-0.93,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,6.4,,,,1.0,1,1
CN[S](=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1,9.3,11.52,290.0,290.0,290.0,280.0,270.0,190.0,50.0,6.0,0.84,0.3,-1.95,-1.95,-1.95,-1.95,-1.93,-1.79,-1.2,-0.29,0.58,1.03,35.0,-0.7657,246,,1.0,1,1
CN[S](=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,9.49,11.31,1000.0,1000.0,1000.0,1000.0,1000.0,682.0,150.0,18.0,2.7,1.1,-2.66,-2.66,-2.66,-2.66,-2.64,-2.45,-1.8,-0.88,-0.04,0.34,54.0,-0.8957,169.5,,1.0,1,1
CO/N=C(C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)C)/c3csc(N)n3,1.7,3.11,0.48,0.14,0.18,0.91,7.9,72.0,330.0,664.0,1000.0,1000.0,-0.94,-0.42,-0.52,-1.22,-2.17,-3.11,-3.78,-4.08,-4.52,-4.89,0.174,,,,1.0,1,1
COC(=O)C(C1CCCCN1)c2ccccc2,9.51,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,460.0,58.0,7.5,2.3,-0.79,-0.79,-0.79,-0.79,-0.77,-0.65,-0.11,0.79,1.68,2.19,1.255,0.6564,,,1.0,1,0
COC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(O)=O,7.55,3.71,1000.0,547.0,77.0,28.0,23.0,25.0,44.0,230.0,1000.0,1000.0,-2.55,-2.47,-2.12,-1.8,-1.73,-1.76,-1.99,-2.61,-3.09,-3.19,,-0.8956,190,,1.0,1,1
COC(=O)C1=C(C)NC(=C(C1c2cccc(c2)[N+]([O-])=O)C(=O)OCCN(C)Cc3ccccc3)C,7.3,,9.1,3.9,1.4,0.72,0.15,0.018,0.0026,0.0011,0.00086,0.00086,0.88,1.23,1.69,1.99,2.65,3.57,4.41,4.81,4.88,4.89,0.0022,-0.83,137,,1.0,1,0
COC(=O)C1=C(C)NC(=C(C1c2cccc(c2)[N+]([O-])=O)C(=O)O[C@@H]3CCCN(C3)Cc4ccccc4)C,8.0,,2.6,1.2,0.42,0.29,0.14,0.024,0.0028,0.0005,0.00028,0.00025,1.54,1.9,2.33,2.49,2.81,3.58,4.52,5.26,5.52,5.55,,,193,,1.0,1,0
COC(=O)C1=C(C)NC(=C(C1c2cccc(c2)[N+]([O-])=O)C(=O)O[C@H]3CCN(C3)Cc4ccccc4)C,7.62,,4.3,1.9,0.69,0.42,0.13,0.018,0.0022,0.00059,0.00043,0.00042,1.11,1.47,1.91,2.12,2.62,3.5,4.41,4.97,5.11,5.13,0.004,,,614.5,1.0,1,0
COC(=O)C1=C(C)NC(=C(C1c2cccc3nonc23)C(=O)OC(C)C)C,2.56,,0.21,0.034,0.01,0.0078,0.0074,0.0074,0.0074,0.0074,0.0074,0.0074,2.29,3.08,3.6,3.71,3.73,3.73,3.73,3.73,3.73,3.73,0.01,0.8867,169,,1.0,1,0
COC(=O)C1=C(C)NC(=C(C1c2ccccc2[N+]([O-])=O)C(=O)OC)C,2.69,,0.38,0.066,0.017,0.012,0.012,0.012,0.012,0.012,0.012,0.012,2.06,2.83,3.41,3.56,3.58,3.58,3.58,3.58,3.58,3.58,,0.7853,173,,1.0,1,0
COC(=O)C1=C(C)NC(=C(C1c2ccccc2[N+]([O-])=O)C(=O)OCC(C)=O)C,2.56,,0.31,0.05,0.015,0.012,0.011,0.011,0.011,0.011,0.011,0.011,1.8,2.58,3.1,3.22,3.23,3.23,3.24,3.24,3.24,3.24,,,149.5,,1.0,1,0
COC(=O)C1=C(C)NC(=C(C1c2ccccc2[N+]([O-])=O)C(=O)OCC(C)C)C,2.67,,0.058,0.0097,0.0026,0.0019,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,3.44,4.22,4.79,4.94,4.95,4.95,4.95,4.95,4.95,4.95,0.00577,0.6928,,,1.0,1,0
COC(=O)C1=C(NC(=C(C1c2cccc(c2)[N+]([O-])=O)C(=O)OC(C)C)C)C#N,-0.81,,0.0029,0.0028,0.0028,0.0028,0.0028,0.0028,0.0028,0.0028,0.0028,0.0028,3.37,3.38,3.38,3.38,3.38,3.38,3.38,3.38,3.38,3.38,0.0124,0.6864,,,1.0,1,0
COC(=O)C1=CCCN(C)C1,7.84,,999.0,999.0,999.0,999.0,999.0,999.0,999.0,272.0,172.0,161.0,-3.3,-3.3,-3.29,-3.23,-2.85,-2.02,-1.1,-0.43,-0.23,-0.2,446.0,0.6557,25,209,1.0,1,0
COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc2ccc(cc2)c3ccccn3)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C,4.65,11.11,3.2,1.9,0.41,0.055,0.015,0.011,0.011,0.011,0.011,0.011,1.41,1.62,2.29,3.16,3.73,3.87,3.89,3.89,3.89,3.86,,-0.7017,,,0.0,1,1
COC(=O)Nc1[nH]c2cc(Sc3ccccc3)ccc2n1,5.25,10.8,2.8,2.5,1.1,0.18,0.027,0.011,0.009,0.009,0.01,0.024,-0.13,-0.07,0.26,1.05,1.88,2.28,2.35,2.36,2.3,1.94,0.00609,,,,1.0,1,1
COC(=O)Nc1[nH]c2cc(ccc2n1)C(=O)C3CC3,4.64,10.8,2.6,1.8,0.41,0.054,0.013,0.0093,0.0088,0.0091,0.01,0.024,-0.6,-0.42,0.21,1.08,1.69,1.85,1.87,1.86,1.8,1.45,0.226,,,,1.0,1,1
COC(=O)Nc1[nH]c2cc(ccc2n1)C(=O)c3ccc(F)cc3,4.45,10.66,0.38,0.21,0.041,0.0053,0.0017,0.0013,0.0013,0.0013,0.0016,0.0041,0.62,0.87,1.59,2.45,2.96,3.07,3.08,3.07,2.99,2.57,0.0288,,,,1.0,1,1
COC(=O)Nc1[nH]c2cc(ccc2n1)C(=O)c3ccccc3,4.7,10.81,1.3,0.89,0.22,0.029,0.0068,0.0044,0.0041,0.0044,0.005,0.011,0.35,0.51,1.12,1.99,2.63,2.8,2.83,2.82,2.76,2.41,0.0713,0.7261,288.5,,1.0,1,1
COC(=O)[C@@H](N)Cc1ccc(O)c(O)c1,7.06,9.67,999.0,999.0,999.0,999.0,999.0,877.0,150.0,76.0,91.0,313.0,-3.26,-3.26,-3.22,-2.96,-2.23,-1.29,-0.52,-0.23,-0.31,-0.85,2.26,-0.8957,,,1.0,1,1
COC(=O)[C@@H](N1CCc2sccc2C1)c3ccccc3Cl,4.56,,90.0,27.0,3.5,0.45,0.13,0.1,0.097,0.097,0.097,0.097,-0.39,0.13,1.02,1.92,2.45,2.57,2.58,2.58,2.58,2.58,0.0118,0.5777,158,,1.0,1,0
COC(=O)[C@@H]([C@H]1CCCCN1)c2ccccc2,9.51,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,460.0,58.0,7.5,2.3,-0.79,-0.79,-0.79,-0.79,-0.77,-0.65,-0.11,0.79,1.68,2.19,0.182,0.6564,,,1.0,1,0
COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@@]34O[C@@H]3C[C@@]5(C)[C@@H](CC[C@@]56CCC(=O)O6)[C@H]14,,,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,,0.5076,,,1.0,0,0
COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12,8.44,14.39,290.0,290.0,290.0,280.0,210.0,60.0,7.8,0.99,0.3,0.24,-0.23,-0.23,-0.22,-0.21,-0.09,0.45,1.35,2.24,2.75,2.86,0.348,0.8866,241,,1.0,1,1
COC(=O)c1ccc(O)cc1,,8.31,5.5,5.5,5.5,5.5,5.5,5.5,5.6,8.1,32.0,265.0,1.88,1.88,1.88,1.88,1.88,1.88,1.86,1.71,1.11,0.19,3.69,,,,1.0,0,1
COC(=O)c1ccccc1C(=O)OC,,,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.09,,,,1.0,0,0
COC(=O)c1ccccc1O,,9.76,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.8,8.8,2.52,2.52,2.52,2.52,2.52,2.52,2.52,2.52,2.45,2.09,,,-8.6,222,1.0,0,1
COC(=O)c1cccnc1,3.19,,1000.0,498.0,80.0,37.0,32.0,32.0,32.0,32.0,32.0,32.0,-1.23,-0.41,0.38,0.73,0.78,0.79,0.79,0.79,0.79,0.79,,,40.5,209,1.0,1,0
COC(C(Oc1nc(C)cc(C)n1)C(O)=O)(c2ccccc2)c3ccccc3,2.84,0.97,0.1,0.061,0.098,0.53,4.5,32.0,83.0,98.0,98.0,98.0,1.69,1.91,1.7,0.97,0.06,-0.66,-0.89,-0.93,-0.93,-0.93,,,166.5,,1.0,1,1
COC(F)(F)C(Cl)Cl,,,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,6.46,0.6119,35,105,1.0,0,0
COC12C=CC3(CC1C(C)(C)O)[C@@H]4Cc5ccc(O)c6O[C@H]2[C@@]3(CCN4CC7CC7)c56,8.02,12.66,190.0,190.0,190.0,160.0,64.0,8.9,1.1,0.25,0.17,0.16,-0.65,-0.65,-0.65,-0.57,-0.16,0.68,1.61,2.24,2.42,2.44,0.0582,0.7004,,,1.0,1,1
COC1=C(OC)C(=O)C(=C(C)C1=O)CCCCCCCCCCO,,15.2,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,3.91,3.91,3.91,3.91,3.91,3.91,3.91,3.91,3.91,3.91,0.00747,,,,1.0,0,1
COC1=CC=C2C(=CC1=O)[C@H](CCc3cc(OC)c(OC)c(OC)c23)NC(C)=O,-0.91,14.75,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,1.06,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,10.0,0.5119,155,522.37,1.0,1,1
COC1CC(=O)C[C@@H](C)[C@]12Oc3c(Cl)c(OC)cc(OC)c3C2=O,,,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,0.00864,0.8867,220,,1.0,0,0
COCC(=O)Nc1c(I)c(C(=O)NCC(O)CO)c(I)c(c1I)C(=O)N(C)CC(O)CO,-2.6,10.62,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,170.0,200.0,-2.66,-2.66,-2.66,-2.66,-2.66,-2.66,-2.66,-2.66,-2.67,-2.75,0.366,,,,0.0,1,1
COCC(=O)O[C@]1(CCN(C)CCCc2[nH]c3ccccc3n2)CCc4cc(F)ccc4[C@@H]1C(C)C,9.26,11.93,23.0,23.0,23.0,20.0,10.0,2.4,0.37,0.042,0.0059,0.0022,2.11,2.11,2.12,2.17,2.46,3.1,3.9,4.85,5.7,6.12,0.00104,0.5,,,0.0,1,1
COCCCN1CCC(CC1)NC(=O)c2cc(Cl)c(N)c3CCOc23,8.23,13.65,1000.0,1000.0,1000.0,1000.0,758.0,170.0,20.0,2.9,1.2,1.0,-2.55,-2.49,-2.49,-2.46,-2.27,-1.61,-0.69,0.15,0.54,0.6,1.0,,196,,1.0,1,1
COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@@H](C(C)C)C(=O)NCC(C)(C)C(N)=O)C(C)C)ccc1OC,9.78,12.54,100.0,99.0,99.0,99.0,99.0,94.0,61.0,13.0,1.5,0.23,-0.32,-0.31,-0.31,-0.31,-0.3,-0.28,-0.08,0.58,1.51,2.34,,,,748.4,0.0,1,1
COCCCOc1ccnc(C[S](=O)c2[nH]c3ccccc3n2)c1C,4.54,9.57,110.0,24.0,1.8,0.2,0.061,0.047,0.047,0.047,0.05,0.093,-1.28,-0.64,0.5,1.45,1.97,2.08,2.09,2.09,2.05,1.79,0.336,0.6664,,,1.0,1,1
COCCO,,14.43,859.0,859.0,859.0,859.0,859.0,859.0,859.0,859.0,859.0,859.0,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,812.0,0.6774,85.1,124.1,1.0,0,1
COCCOC(=O)C1=C(C)NC(=C(C1c2cccc(c2)[N+]([O-])=O)C(=O)OC(C)C)C,2.77,,0.17,0.03,0.0071,0.005,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,2.47,3.23,3.85,4.02,4.04,4.05,4.05,4.05,4.05,4.05,0.012,-0.5838,125,,1.0,1,0
COCCOCCOCCOC,,,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,16.7,0.6577,,,1.0,0,0
COCCOCCOCCOCCOC,,,865.0,865.0,865.0,865.0,865.0,865.0,865.0,865.0,865.0,865.0,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,3.88,,,,1.0,0,0
COCCOc1cnc(N[S](=O)(=O)c2ccccc2)nc1,-0.35,5.66,1.1,1.1,1.1,1.1,1.1,1.6,6.8,40.0,90.0,100.0,-0.11,-0.07,-0.07,-0.07,-0.09,-0.26,-0.88,-1.64,-2.0,-2.06,0.124,-0.6157,221.5,,1.0,1,1
COCCc1ccc(OCC(O)CNC(C)C)cc1,9.43,13.89,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,396.0,51.0,15.0,-1.47,-1.47,-1.47,-1.47,-1.45,-1.33,-0.81,0.09,0.98,1.5,,0.6895,120,398,1.0,1,1
COC[C@@H](NC(C)=O)C(=O)NCc1ccccc1,-0.91,14.19,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,0.72,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,,-0.6886,143,536.447,1.0,1,1
COC[C@H]1OC(=O)c2coc3C(=O)C4=C([C@@H](C[C@@]5(C)[C@H]4CCC5=O)OC(C)=O)[C@]1(C)c23,,,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,-1.64,-1.64,-1.64,-1.64,-1.64,-1.64,-1.64,-1.64,-1.64,-1.64,0.121,0.5179,,,1.0,0,0
COCc1c(ncc2[nH]c3cccc(Oc4ccc(Cl)cc4)c3c12)C(=O)OC(C)C,4.63,13.82,0.0089,0.0055,0.0011,0.00016,4.2e-05,3.2e-05,3.1e-05,3.1e-05,3.1e-05,3.1e-05,3.72,3.93,4.6,5.47,6.03,6.17,6.18,6.18,6.19,6.19,0.00156,,,,1.0,1,1
CONC(=O)Nc1ccc(cc1)c2sc3N(Cc4c(F)cccc4F)C(=O)N(C(=O)c3c2CN(C)Cc5ccccc5)c6ccccc6,7.07,13.2,0.052,0.051,0.045,0.021,0.0033,0.00039,7.3e-05,4.5e-05,4.1e-05,4.1e-05,2.84,2.85,2.9,3.24,4.04,4.97,5.68,5.91,5.94,5.94,0.000282,,,,0.0,1,1
CO[C@@H]([C@@H]1Cc2cc3cc(O[C@H]4C[C@@H](O[C@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1O[C@H]6C[C@@H](O[C@H]7C[C@@H](O[C@H]8C[C@](C)(O)[C@H](O)[C@@H](C)O8)[C@H](O)[C@@H](C)O7)[C@H](O)[C@@H](C)O6)C(=O)[C@@H](O)[C@@H](C)O,,4.54,0.11,0.11,0.11,0.14,0.42,3.3,26.0,110.0,220.0,620.0,-1.73,-1.73,-1.74,-1.84,-2.32,-3.2,-4.11,-4.73,-5.02,-5.49,1.3,-0.7222,181.5,,0.0,0,1
CO[C@@H]1C[C@@H](C[C@H]2CC[C@H](C)[C@@H](O2)[C@@H](C)C(O)=O)O[C@]3(O[C@@](C)(C[C@H]3C)[C@H]4CC[C@](C)(O4)[C@@H]5O[C@H](C[C@@H]5C)[C@H]6O[C@@](O)(CO)[C@H](C)C[C@@H]6C)[C@@H]1C,,4.39,0.053,0.053,0.055,0.072,0.27,2.2,20.0,120.0,260.0,300.0,5.08,5.07,5.06,4.93,4.37,3.46,2.5,1.7,1.38,1.33,0.00137,,,,0.0,0,1
CO[C@@]12[C@H](COC(N)=O)C3=C(N1C[C@@H]4N[C@H]24)C(=O)C(=C(N)C3=O)C,5.08,13.27,1000.0,572.0,64.0,6.7,1.1,0.57,0.5,0.5,0.5,0.5,-4.1,-3.36,-2.39,-1.43,-0.65,-0.35,-0.3,-0.3,-0.3,-0.3,8.43,-0.6572,360,534,1.0,1,1
CO[C@H]1CNCC[C@H]1NC(=O)c2cc(Cl)c(N)cc2OC,8.66,13.04,1000.0,1000.0,1000.0,1000.0,1000.0,926.0,130.0,15.0,4.1,2.9,-1.42,-1.33,-1.32,-1.31,-1.22,-0.75,0.12,1.03,1.61,1.76,0.299,,,,1.0,1,1
CO[C@H]1C[C@@H](O[C@@H](C)[C@@H]1OC(C)=O)O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3OC(C)=O)N(C)C)[C@@H](C)C[C@@]4(CO4)C(=O)[C@H](C)[C@@H](OC(C)=O)[C@@H](C)[C@@H](C)OC(=O)[C@@H]2C,7.84,,1000.0,1000.0,1000.0,1000.0,1000.0,690.0,81.0,18.0,11.0,11.0,0.36,0.36,0.37,0.43,0.81,1.64,2.56,3.23,3.43,3.46,0.0192,-0.522,,,0.0,1,0
CO[C@H]1C[C@@]2(C)[C@@H](CC[C@@]2(O)C#C)[C@@H]3CCc4cc(O)ccc4[C@@H]13,,10.16,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.013,0.02,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.28,3.09,0.00928,,,,1.0,0,1
CO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3,,,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,,0.7876,88,,1.0,0,0
CO[C@H]1[C@@H](CC(=O)O[C@H](C)C/C=C/C=C/[C@H](O)[C@H](C)C[C@H](CC=O)[C@@H]1O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@@H]([C@H]2O)N(C)C)OC(C)=O,7.4,13.06,1000.0,1000.0,1000.0,1000.0,430.0,51.0,7.3,2.9,2.5,2.5,1.63,1.64,1.66,1.85,2.49,3.42,4.26,4.65,4.73,4.73,0.0535,-0.6872,131.5,,0.0,1,1
CO[C@H]1[C@@H](C[C@@H]2CN3CCc4c([nH]c5cc(OC)ccc45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)c6cc(OC)c(OC)c(OC)c6,7.25,18.11,3.7,3.7,3.5,2.2,0.46,0.054,0.0079,0.0035,0.003,0.0029,1.35,1.35,1.38,1.58,2.25,3.18,4.0,4.38,4.44,4.45,0.073,0.6549,264.5,,1.0,1,1
CO[C@H]1[C@@H](C[C@@H]2CN3CCc4c([nH]c5ccccc45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)c6cc(OC)c(OC)c(OC)c6,7.7,17.89,2.6,2.6,2.5,2.1,0.75,0.1,0.012,0.0031,0.0022,0.0021,1.85,1.85,1.86,1.95,2.4,3.26,4.18,4.78,4.93,4.95,0.0111,0.6582,230,,1.0,1,1
CO[C@]1(NC(=O)CSCC#N)[C@H]2SCC(=C(N2C1=O)C(O)=O)CSc3nnnn3C,0.67,2.65,0.033,0.025,0.066,0.47,4.5,33.0,85.0,100.0,100.0,110.0,-0.86,-0.75,-1.17,-2.04,-3.0,-3.86,-4.28,-4.36,-4.37,-4.38,0.0942,-0.8957,,,1.0,1,1
CO[C@]1(NC(=O)Cc2sccc2)[C@H]3SCC(=C(N3C1=O)C(O)=O)COC(N)=O,-1.41,2.63,0.064,0.077,0.21,1.6,15.0,100.0,280.0,330.0,340.0,340.0,-0.01,-0.09,-0.54,-1.41,-2.38,-3.23,-3.66,-3.74,-3.75,-3.75,0.195,-0.7898,166,,1.0,1,1
CO[P](=S)(OC)Oc1ccc(Sc2ccc(O[P](=S)(OC)OC)cc2)cc1,,,6.1e-05,6.1e-05,6.1e-05,6.1e-05,6.1e-05,6.1e-05,6.1e-05,6.1e-05,6.1e-05,6.1e-05,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,0.000145,,,,1.0,0,0
COc1c(N2CCNC(C)C2)c(F)cc3C(=O)C(=CN(C4CC4)c13)C(O)=O,8.72,6.43,30.0,24.0,21.0,9.4,1.5,0.22,0.094,0.11,0.33,2.6,-1.09,-1.01,-1.0,-0.98,-0.86,-0.46,-0.16,-0.21,-0.69,-1.34,60.0,0.5,183.5,,1.0,1,1
COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc4C(=O)C(=CN(C5CC5)c14)C(O)=O,10.63,6.43,20.0,6.8,3.5,2.1,0.48,0.08,0.033,0.029,0.03,0.052,-1.05,-0.57,-0.32,-0.27,-0.21,0.04,0.28,0.33,0.3,0.1,0.168,-0.6093,240,,1.0,1,1
COc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc3CCC(NC(C)=O)C4=CC(=O)C(=CC=C4c3c1OC)SC,-0.91,12.74,0.38,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.38,-1.14,-1.13,-1.13,-1.13,-1.13,-1.13,-1.13,-1.13,-1.13,-1.13,10.0,,194,929.624,1.0,1,1
COc1c2ccoc2cc3OC(=O)C=Cc13,,,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,2.04,2.04,2.04,2.04,2.04,2.04,2.04,2.04,2.04,2.04,0.148,,,,1.0,0,0
COc1c2occc2cc3C=CC(=O)Oc13,,,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,0.0476,0.6185,148,,1.0,0,0
COc1cc(C)nc(n1)n2nc(C)cc2OC,0.65,,0.82,0.59,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,1.1,1.24,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.13,,91,,1.0,1,0
COc1cc(CC=C)ccc1O,,10.29,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,2.6,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.38,2.22,1.44,,,,1.0,0,1
COc1cc(CCC(C)=O)ccc1O,,10.03,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,5.2,9.1,1.17,1.17,1.17,1.17,1.17,1.17,1.17,1.16,1.13,0.88,0.567,,,,1.0,0,1
COc1cc(Cc2cnc(N)nc2N)c3C=CC(Oc3c1OC)C4CC4,7.07,,3.9,3.9,3.9,3.2,1.1,0.16,0.028,0.015,0.013,0.013,-1.32,-1.32,-1.31,-1.22,-0.76,0.09,0.84,1.13,1.17,1.18,0.142,,,,1.0,1,0
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,7.04,,160.0,160.0,150.0,120.0,41.0,5.8,1.0,0.55,0.49,0.49,-1.91,-1.9,-1.89,-1.8,-1.33,-0.48,0.27,0.55,0.59,0.59,0.4,0.8867,201,,1.0,1,0
COc1cc(N)c(Cl)cc1C(=O)NC2CCN(CC2)Cc3ccccc3,7.94,13.64,160.0,130.0,120.0,110.0,52.0,8.6,0.97,0.19,0.1,0.097,-0.51,-0.41,-0.39,-0.34,-0.02,0.76,1.7,2.42,2.66,2.7,0.0198,,,,1.0,1,1
COc1cc(NC(=O)Nc2cccc(CNC(=O)O[C@H]3CCOC3)c2)ccc1c4ocnc4,0.66,11.66,0.081,0.05,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.05,1.33,1.54,1.56,1.57,1.57,1.57,1.57,1.57,1.57,1.55,0.11,-0.6274,,,1.0,1,1
COc1cc(NC(C)CCCN)c2ncccc2c1,10.38,,1000.0,1000.0,1000.0,363.0,220.0,190.0,130.0,31.0,3.6,0.52,-1.36,-1.32,-1.11,-0.63,-0.4,-0.34,-0.17,0.45,1.37,2.22,0.0564,-0.5622,25,177,1.0,1,0
COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,8.09,,3.2,2.5,0.96,0.41,0.3,0.14,0.025,0.0036,0.0013,0.0011,-1.73,-1.62,-1.21,-0.83,-0.7,-0.39,0.38,1.22,1.66,1.75,0.0314,0.6393,216,,1.0,1,0
COc1cc(N[S](=O)(=O)c2ccc(N)cc2)nc(OC)n1,3.0,6.21,10.0,1.2,0.21,0.14,0.4,2.5,7.4,9.3,9.6,9.6,-1.3,-0.37,0.38,0.55,0.09,-0.69,-1.16,-1.26,-1.27,-1.27,0.343,-0.5449,203.5,,1.0,1,1
COc1cc(N[S](C)(=O)=O)ccc1Nc2c3ccccc3nc4ccccc24,7.89,8.55,0.27,0.27,0.24,0.12,0.02,0.0029,0.0011,0.0014,0.0059,0.033,0.82,0.83,0.88,1.19,1.97,2.8,3.2,3.11,2.5,1.74,1.0,0.5,235,,1.0,1,1
COc1cc(Nc2c(cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)C#N)c(Cl)cc1Cl,7.63,,300.0,220.0,47.0,5.3,1.2,0.15,0.018,0.004,0.0027,0.0025,-1.96,-1.82,-1.16,-0.23,0.45,1.33,2.26,2.91,3.1,3.12,0.0095,0.6542,,,1.0,1,0
COc1cc(O)c(cc1OC)C(=O)Nc2scc(n2)C(=O)NCCN(C(C)C)C(C)C,9.79,7.38,2.3,1.9,0.86,0.14,0.015,0.0017,0.00034,0.00024,0.00063,0.0081,1.75,1.77,1.77,1.78,1.79,1.94,2.29,2.39,2.1,1.56,0.0191,,,,1.0,1,1
COc1cc(cc(OC)c1OC)C(=O)NC2CCCNC2,9.32,13.66,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,768.0,91.0,14.0,5.6,-1.39,-1.39,-1.39,-1.39,-1.36,-1.16,-0.5,0.43,1.26,1.64,0.356,,,,1.0,1,1
COc1cc(cc(OC)c1OC)C(=O)NCc2ccc(OCCN(C)C)cc2,8.66,13.64,998.0,998.0,998.0,998.0,998.0,412.0,54.0,6.6,1.8,1.3,-1.84,-1.84,-1.84,-1.83,-1.73,-1.24,-0.36,0.54,1.11,1.24,0.04,0.6907,188.7,,1.0,1,1
