SMILES,Most Basic,Most Acidic,Mass Solubility pH 1,Mass Solubility pH 2,Mass Solubility pH 3,Mass Solubility pH 4,Mass Solubility pH 5,Mass Solubility pH 6,Mass Solubility pH 7,Mass Solubility pH 8,Mass Solubility pH 9,Mass Solubility pH 10,LogD pH 1,LogD pH 2,LogD pH 3,LogD pH 4,LogD pH 5,LogD pH 6,LogD pH 7,LogD pH 8,LogD pH 9,LogD pH 10,Water Solubility,Caco-2 permeable,Melting Point (°C),Boiling Point (°C),Bioavailability,Bi Basic,Bi Acidic
C[C@H]1C[C@H]2[C@@H]3CC[C@H](C(C)=O)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]4(C)CCC(=O)C=C14,,14.53,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,0.0337,0.8125,156.5,,1.0,0,1
C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]4(C)C=CC(=O)C=C14,,12.46,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,0.12,-0.6404,232.5,,1.0,0,1
C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(C)=O)[C@@]3(C)C[C@H](O)[C@]2(F)[C@@]4(C)C=CC(=O)C=C14,,12.5,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,0.03,0.8169,297.5,,1.0,0,1
C[C@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,,11.98,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.027,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.83,0.0853,0.747,,,1.0,0,1
C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@H]2[C@@H](O)C[C@@H](O[C@@H]2C)O[C@H]3[C@@H](O)C[C@@H](O[C@@H]3C)O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]7(C)[C@H](CC[C@]67O)C8=CC(=O)OC8)C4,,13.5,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.064,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,0.0648,-0.8957,247.5,931.6,0.0,0,1
C[C@H]1O[C@H](C[C@H](O)[C@@H]1O[C@H]2C[C@H](O)[C@H](O[C@H]3C[C@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](C)O3)[C@@H](C)O2)O[C@H]5CC[C@@]6(C)[C@H](CC[C@@H]7[C@@H]6C[C@@H](O)[C@]8(C)[C@H](CC[C@]78O)C9=CC(=O)OC9)C5,,12.89,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,0.468,-0.924,,,0.0,0,1
C[C@H]1O[C@H]([C@H](O)[C@@H]1O)N2C=C(F)C(=O)NC2=O,,7.63,110.0,110.0,110.0,110.0,110.0,120.0,150.0,433.0,1000.0,1000.0,-0.72,-0.72,-0.72,-0.72,-0.72,-0.74,-0.83,-1.31,-2.1,-2.6,37.7,,,,1.0,0,1
C[C@H]1[C@@H](OCCN1C)c2ccccc2,7.51,,1000.0,1000.0,1000.0,1000.0,1000.0,323.0,42.0,13.0,10.0,9.9,-1.46,-1.46,-1.44,-1.32,-0.77,0.13,1.02,1.52,1.63,1.64,2.43,0.7977,,134.5,1.0,1,0
C[C@](N)(Cc1ccc(O)cc1)C(O)=O,9.09,2.29,322.0,53.0,25.0,21.0,21.0,21.0,21.0,23.0,47.0,400.0,-3.03,-2.76,-2.55,-2.51,-2.51,-2.51,-2.51,-2.55,-2.82,-3.53,,-0.7026,312.5,,1.0,1,1
C[C@]1(Cn2ccnn2)[C@@H](N3[C@@H](CC3=O)[S]1(=O)=O)C(O)=O,0.85,2.33,0.13,0.12,0.42,3.6,33.0,190.0,384.0,426.0,432.0,432.0,0.35,0.41,-0.15,-1.07,-2.03,-2.8,-3.1,-3.14,-3.15,-3.15,9.59,-0.6156,143.5,77,1.0,1,1
C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C(=C[C@]4(C)[C@H]3[C@H](O)C[C@]12C)C=O,,14.4,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,0.0605,0.6357,210.5,543.6,1.0,0,1
C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C,,13.4,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,0.0675,0.8586,,,1.0,0,1
C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,,15.13,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,3.56,3.56,3.56,3.56,3.56,3.56,3.56,3.56,3.56,3.56,0.0339,0.8737,163,,1.0,0,1
C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4CC(=O)OC[C@]4(C)[C@H]3CC[C@]12C,,15.15,0.074,0.074,0.074,0.074,0.074,0.074,0.074,0.074,0.074,0.074,3.39,3.39,3.39,3.39,3.39,3.39,3.39,3.39,3.39,3.39,0.014,0.6616,236.5,,1.0,0,1
C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4Cc5[nH]ncc5C[C@]4(C)[C@H]3CC[C@]12C,3.84,15.15,0.27,0.099,0.014,0.0024,0.0012,0.0011,0.0011,0.0011,0.0011,0.0011,3.0,3.44,4.28,5.05,5.36,5.4,5.41,5.41,5.41,5.41,0.00173,0.5,,,1.0,1,1
C[C@]12C=CC(=O)C=C1C(=C[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23)Cl,,12.3,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,0.099,,,,1.0,0,1
C[C@]12C=CC(=O)C=C1[C@@H](F)C[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23,,12.31,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.1,0.261,,,,1.0,0,1
C[C@]12C=CC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2O,,14.73,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,3.17,3.17,3.17,3.17,3.17,3.17,3.17,3.17,3.17,3.17,0.0586,,,,1.0,0,1
C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,,12.36,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.56,,-0.5096,,,1.0,0,1
C[C@]12CC(O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC(=C)[C@]2(O)C(=O)CO,,11.36,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,1.59,1.59,1.59,1.59,1.59,1.59,1.59,1.59,1.59,1.57,0.117,,,,1.0,0,1
C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@H](C(=O)CO)[C@]4(C[C@H](O)[C@H]23)C=O,,12.98,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.0512,0.8527,166.5,,1.0,0,1
C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)CC(=O)[C@H]23,,12.37,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,0.136,,,,1.0,0,1
C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23,,12.47,0.094,0.094,0.094,0.094,0.094,0.094,0.094,0.094,0.094,0.094,1.76,1.76,1.76,1.76,1.76,1.76,1.76,1.76,1.76,1.76,0.32,-0.5096,220,,1.0,0,1
C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)COC(=O)CCC(O)=O)[C@@]4(C)C[C@H](O)[C@H]23,,4.29,0.011,0.011,0.012,0.017,0.065,0.56,5.1,29.0,56.0,60.0,2.55,2.55,2.53,2.37,1.76,0.84,-0.12,-0.88,-1.16,-1.2,0.0653,,,,1.0,0,1
C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)COC(=O)CCC5CCCC5)[C@@]4(C)C[C@H](O)[C@H]23,,12.33,0.00083,0.00083,0.00083,0.00083,0.00083,0.00083,0.00083,0.00083,0.00083,0.00088,4.85,4.85,4.85,4.85,4.85,4.85,4.85,4.85,4.85,4.84,0.00326,,,,1.0,0,1
C[C@]12CCC(=O)C=C1[C@@H]3C[C@@H]3[C@@H]4[C@@H]2CC[C@@]5(C)[C@H]4[C@@H]6C[C@@H]6[C@@]57CCC(=O)O7,,,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,3.39,3.39,3.39,3.39,3.39,3.39,3.39,3.39,3.39,3.39,0.00225,0.6376,198,552.2,1.0,0,0
C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,,13.64,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,,,214,,1.0,0,1
C[C@]12CC[C@H](O)CC1=CC[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3CC=C4c5cccnc5,5.31,14.71,0.63,0.56,0.26,0.042,0.0063,0.0025,0.0021,0.0021,0.0021,0.0021,3.17,3.22,3.57,4.36,5.18,5.58,5.65,5.66,5.66,5.66,0.00305,0.7245,,,1.0,1,1
C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]3[C@@H]2CC[C@]4(C)[C@H](CC[C@]34O)C5=CC(=O)OC5,,14.93,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,2.71,2.71,2.71,2.71,2.71,2.71,2.71,2.71,2.71,2.71,0.0244,0.6344,,,1.0,0,1
C[C@]12CC[C@H]3C(=CCc4cc(O)ccc34)[C@@H]1CCC2=O,,10.11,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.021,0.035,2.72,2.72,2.72,2.72,2.72,2.72,2.72,2.72,2.69,2.47,0.00141,0.875,239,,1.0,0,1
C[C@]12CC[C@H]3[C@@H](CC(=C)C4=CC(=O)C=C[C@]34C)[C@@H]1CCC2=O,,,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,,0.7992,155.13,,1.0,0,0
C[C@]12CC[C@H]3[C@@H](CC=C4CC(=O)CC[C@]34C)[C@@H]1CCC2=O,,,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,3.11,3.11,3.11,3.11,3.11,3.11,3.11,3.11,3.11,3.11,0.0366,,,,1.0,0,0
C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@]34C)[C@@H]1CCC2=O,,15.02,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,0.0635,0.8816,140.5,,1.0,0,1
C[C@]12CC[C@H]3[C@@H](CCC4=C(O)C(=O)CC[C@]34C)[C@@H]1CCC2=O,,9.31,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.17,0.7,1.79,1.79,1.79,1.79,1.79,1.79,1.78,1.76,1.61,1.02,,0.8149,200.5,,1.0,0,1
C[C@]12CC[C@H]3[C@@H](CCC4=C3CCC(=O)C4)[C@@H]1CC[C@@]2(O)C#C,,13.1,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,2.98,2.98,2.98,2.98,2.98,2.98,2.98,2.98,2.98,2.98,0.00982,,,,1.0,0,1
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CCC(=O)O2,,,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,0.0274,0.7355,218.5,,1.0,0,0
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@@H]2O,,15.05,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,3.08,3.08,3.08,3.08,3.08,3.08,3.08,3.08,3.08,3.08,0.0259,0.8984,165,,1.0,0,1
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@H]2O,,15.06,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,0.0561,,,,1.0,0,1
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@H]2OC(=O)CCc5ccccc5,,,5.7e-05,5.7e-05,5.7e-05,5.7e-05,5.7e-05,5.7e-05,5.7e-05,5.7e-05,5.7e-05,5.7e-05,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.09,0.6714,118,,1.0,0,0
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C,,13.09,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,2.86,2.86,2.86,2.86,2.86,2.86,2.86,2.86,2.86,2.86,0.00668,0.8572,205,,1.0,0,1
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CCC2=O,,,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,2.72,2.72,2.72,2.72,2.72,2.72,2.72,2.72,2.72,2.72,0.0578,0.8011,158,,1.0,0,0
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2O,,15.06,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,3.18,3.18,3.18,3.18,3.18,3.18,3.18,3.18,3.18,3.18,0.0234,0.8984,155,,1.0,0,1
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2OC(=O)CCC5CCCC5,,,4.5e-05,4.5e-05,4.5e-05,4.5e-05,4.5e-05,4.5e-05,4.5e-05,4.5e-05,4.5e-05,4.5e-05,6.61,6.61,6.61,6.61,6.61,6.61,6.61,6.61,6.61,6.61,,,101,,1.0,0,0
C[C@]12CC[C@H]3[C@@H](CCC4=CCCC[C@H]34)[C@@H]1CC[C@@]2(O)C#C,,13.12,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,0.00366,,,,1.0,0,1
C[C@]12CC[C@H]3[C@@H](CCC4=C[C@@H](O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C,,13.1,0.0084,0.0084,0.0084,0.0084,0.0084,0.0084,0.0084,0.0084,0.0084,0.0084,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,0.00785,,,,1.0,0,1
C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4C(=C(C[C@]35C)C#N)O)[C@@H]1CC[C@@H]2O,,8.57,0.024,0.024,0.024,0.024,0.024,0.024,0.025,0.031,0.089,0.66,3.1,3.1,3.1,3.1,3.1,3.09,3.08,2.99,2.53,1.65,0.0592,0.5851,,,1.0,0,1
C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2O,,15.08,0.0073,0.0073,0.0073,0.0073,0.0073,0.0073,0.0073,0.0073,0.0073,0.0073,3.93,3.93,3.93,3.93,3.93,3.93,3.93,3.93,3.93,3.93,525.0,0.8846,181,,1.0,0,1
C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CCC2=O,,10.25,0.0057,0.0057,0.0057,0.0057,0.0057,0.0057,0.0057,0.0057,0.0059,0.0089,3.62,3.62,3.62,3.62,3.62,3.62,3.62,3.62,3.6,3.43,0.76,0.8934,259.5,445.2,1.0,0,1
C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,,10.27,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.0046,4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.14,4.12,3.96,0.0036,0.8867,,445.9,1.0,0,1
C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2OC(=O)CCC5CCCC5,,10.25,5.9e-05,5.9e-05,5.9e-05,5.9e-05,5.9e-05,5.9e-05,5.9e-05,5.9e-05,6.3e-05,9.1e-05,7.58,7.58,7.58,7.58,7.58,7.58,7.57,7.57,7.55,7.38,0.000118,,,,1.0,0,1
C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1C[C@@H](O)[C@@H]2O,,10.25,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.032,0.043,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.5,2.34,0.119,0.7591,84,,1.0,0,1
C[C@]12CC[C@H]3[C@@H](CCc4cc(OC(=O)N(CCCl)CCCl)ccc34)[C@@H]1CC[C@@H]2O,-1.88,15.05,7.9e-05,7.9e-05,7.9e-05,7.9e-05,7.9e-05,7.9e-05,7.9e-05,7.9e-05,7.9e-05,7.9e-05,5.75,5.75,5.75,5.75,5.75,5.75,5.75,5.75,5.75,5.75,0.000385,0.6013,,,1.0,1,1
C[C@]12CC[C@H]3[C@@H](CCc4cc(OC(=O)c5ccccc5)ccc34)[C@@H]1CC[C@@H]2O,,15.06,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,0.000189,,,,1.0,0,1
C[C@]12CC[C@H]3[C@@H](CCc4cc(OC5CCCC5)ccc34)[C@@H]1CC[C@@]2(O)C#C,,13.1,0.00033,0.00033,0.00033,0.00033,0.00033,0.00033,0.00033,0.00033,0.00033,0.00033,6.38,6.38,6.38,6.38,6.38,6.38,6.38,6.38,6.38,6.38,0.00157,0.8214,107.5,,1.0,0,1
C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO,,11.57,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.52,0.847,0.7397,,,1.0,0,1
C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,,12.11,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,0.224,0.8415,,,1.0,0,1
C[C@]12C[C@H](O)[C@@]3(F)[C@@H](C[C@H](F)C4=CC(=O)C=C[C@]34C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO,,11.42,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.19,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.32,0.342,,,,1.0,0,1
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,,12.46,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.63,1.63,1.63,1.63,1.63,1.63,1.63,1.63,1.63,1.63,0.223,-0.5096,235,,1.0,0,1
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)COC(=O)CCCc5ccc(cc5)N(CCCl)CCCl,4.65,12.32,0.014,0.0091,0.0019,0.00027,7.1e-05,5.1e-05,4.9e-05,4.9e-05,4.9e-05,4.9e-05,2.56,2.77,3.43,4.3,4.87,5.02,5.03,5.03,5.03,5.03,0.000642,,,,0.0,1,1
C[C@]12Cc3cnoc3C=C1CC[C@@H]4[C@@H]2CC[C@@]5(C)[C@H]4CC[C@@]5(O)C#C,-1.14,13.1,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,4.94,4.94,4.94,4.94,4.94,4.94,4.94,4.94,4.94,4.94,0.0176,0.8866,225.5,,1.0,1,1
C[C@]12O[C@H](C[C@]1(O)CO)n3c4ccccc4c5c3c6n2c7ccccc7c6c8CNC(=O)c58,-0.85,13.37,9.2e-05,9.2e-05,9.2e-05,9.2e-05,9.2e-05,9.2e-05,9.2e-05,9.2e-05,9.2e-05,9.2e-05,4.77,4.78,4.78,4.78,4.78,4.78,4.78,4.78,4.78,4.78,0.105,,,,1.0,1,1
C[N+](C)([O-])CCC=C1c2ccccc2CCc3ccccc13,4.63,,1000.0,1000.0,1000.0,399.0,110.0,79.0,76.0,76.0,76.0,76.0,-1.23,-0.75,0.13,1.04,1.6,1.74,1.75,1.75,1.75,1.75,0.000277,,,,1.0,1,0
C[S](=O)(=O)CCC(N)C(O)=O,8.76,2.1,449.0,92.0,56.0,54.0,53.0,53.0,54.0,69.0,208.0,1000.0,-4.31,-4.0,-3.86,-3.84,-3.83,-3.84,-3.85,-3.94,-4.36,-4.9,43.9,-0.6525,,,1.0,1,1
C[S](=O)(=O)CCNCc1oc(cc1)c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2,6.34,,0.021,0.021,0.02,0.0058,0.00014,7e-06,2.1e-06,1.7e-06,1.7e-06,1.7e-06,2.2,2.2,2.23,2.75,4.39,5.7,6.21,6.29,6.3,6.3,0.0223,-0.5858,,,0.0,1,0
C[S](=O)(=O)Nc1cc2OC=C(NC=O)C(=O)c2cc1Oc3ccccc3,-1.66,5.58,0.022,0.022,0.022,0.022,0.026,0.064,0.37,1.5,2.1,2.4,1.9,1.9,1.9,1.9,1.82,1.43,0.65,0.08,-0.08,-0.13,0.0671,,,,1.0,1,1
C[S](=O)(=O)Nc1ccc(cc1Oc2ccccc2)[N+]([O-])=O,-6.65,5.93,0.04,0.04,0.04,0.04,0.043,0.083,0.43,2.1,3.7,4.0,2.7,2.7,2.7,2.69,2.65,2.37,1.65,0.97,0.73,0.7,0.0182,-0.55,143.75,,1.0,1,1
C[S](=O)(=O)OCCCCO[S](C)(=O)=O,,,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,69.0,-0.5956,106.5,,1.0,0,0
C[S](=O)(=O)c1cc(ccc1C(=O)c2cnoc2C3CC3)C(F)(F)F,-4.29,,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,0.0472,,,,1.0,1,0
C[S](=O)(=O)c1ccc(cc1)C2=C(C(=O)OC2)c3ccccc3,,,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,-0.34,-0.34,-0.34,-0.34,-0.34,-0.34,-0.34,-0.34,-0.34,-0.34,,-0.5696,,,1.0,0,0
C[S](=O)(=O)c1ccc(cc1)[C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl,-1.73,11.05,3.4,3.3,3.3,3.3,3.3,3.3,3.3,3.4,3.4,3.9,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.28,-0.34,2.27,-0.61,,,1.0,1,1
C[S](=O)(=O)c1ccc2Sc3ccccc3N(CCCN4CCC(CC4)C(N)=O)c2c1,8.4,16.44,1.5,1.5,1.5,1.4,0.89,0.19,0.023,0.0034,0.0014,0.0012,0.22,0.23,0.23,0.26,0.45,1.11,2.04,2.87,3.25,3.32,0.019,,,,1.0,1,1
C[S](C)(=O)=O,,,184.0,184.0,184.0,184.0,184.0,184.0,184.0,184.0,184.0,184.0,-1.07,-1.07,-1.07,-1.07,-1.07,-1.07,-1.07,-1.07,-1.07,-1.07,55.8,,,,1.0,0,0
C[S](C)=O,,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,-1.41,-1.41,-1.41,-1.41,-1.41,-1.41,-1.41,-1.41,-1.41,-1.41,65.7,0.5211,18.5,63,1.0,0,0
C[Se]CC[C@H](N)C(O)=O,9.65,2.26,649.0,110.0,51.0,45.0,45.0,45.0,45.0,45.0,57.0,170.0,-2.87,-2.6,-2.39,-2.35,-2.35,-2.35,-2.35,-2.36,-2.45,-2.86,109.0,,,,1.0,1,1
Cc1[nH]c2CCN(C(=O)c3ccc(NC(=O)c4ccccc4c5ccccc5)cc3)c6ccccc6c2n1,7.32,12.8,0.032,0.031,0.031,0.028,0.015,0.0027,0.00038,0.00013,0.0001,0.0001,2.92,2.92,2.93,2.97,3.24,3.99,4.84,5.31,5.41,5.42,0.15,0.5291,,,1.0,1,1
Cc1[nH]c2cccc(OCC(CNC(C)(C)C)OC(=O)c3ccccc3)c2c1,9.4,17.59,13.0,13.0,13.0,13.0,13.0,9.1,2.3,0.29,0.038,0.013,1.71,1.72,1.72,1.72,1.74,1.88,2.47,3.38,4.25,4.71,,0.5503,,,1.0,1,1
Cc1c(C)c2OC(C)(CCc2c(C)c1O)COc3ccc(CC4SC(=O)NC4=O)cc3,-5.53,6.34,0.0012,0.0012,0.0012,0.0012,0.0013,0.0018,0.0066,0.04,0.1,0.13,4.69,4.69,4.69,4.69,4.67,4.53,3.97,3.19,2.77,2.68,0.00121,-0.6915,185,,1.0,1,1
Cc1c(C[S](=O)c2[nH]c3ccccc3n2)nccc1OCC(F)(F)F,3.64,9.56,12.0,0.92,0.052,0.01,0.0066,0.0063,0.0063,0.0063,0.007,0.013,-0.69,0.41,1.66,2.37,2.55,2.58,2.58,2.58,2.54,2.27,0.00097,0.8866,180,,1.0,1,1
